date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-10-05,-1.4588558773088458,-1.4588558776206522,-1.4588558769985145,35760801674
2025-10-06,-3.8763987061528624,-3.8763987064997805,-3.8763987058188807,35760801674
2025-10-07,17.633650307759137,17.633650307405084,17.633650308084995,35760801674
2025-10-08,9.788061584872203,9.788061584502152,9.788061585230016,35760801674
2025-10-09,-151.27399544965044,-151.27399545004477,-151.27399544924378,35760801674
2025-10-10,-141.79397492846712,-141.79397492890607,-141.7939749280352,35760801674
2025-10-11,2.0820720354901248,2.082072035041789,2.0820720359955116,35760801674
2025-10-12,-13.864889395592414,-13.864889396166667,-13.86474269029428,35760801674
2025-10-13,-13.60258168243235,-13.602842117413205,-13.601892220975007,35760801674
2025-10-14,10.347702027333323,10.346968871155912,10.349104023755512,35760801674
2025-10-15,4.68037784156725,4.679142339469224,4.682204183407243,35760801674
2025-10-16,-154.4815410428607,-154.48369948244596,-154.47912904432414,35760801674
2025-10-17,-143.38989565641404,-143.39246933881466,-143.3869061023725,35760801674
2025-10-18,1.8041425052496791,1.8010729723503303,1.808005475997397,35760801674
2025-10-19,-13.118864697725252,-13.122696432186649,-13.114386564293156,35760801674
2025-10-20,-12.122895577320016,-12.127132957437064,-12.117806307374387,35760801674
2025-10-21,12.27808291812596,12.273025406803868,12.283525105417127,35760801674
2025-10-22,6.788855675398295,6.7825846140338255,6.79596237022415,35760801674
2025-10-23,-152.45464805361655,-152.46152741851165,-152.44643985189597,35760801674
2025-10-24,-141.68924281099618,-141.6972423118336,-141.68000430002516,35760801674
2025-10-25,2.950668427041588,2.9414048246809683,2.960709728908468,35760801674
2025-10-26,-12.736136391703573,-12.746591509383924,-12.724947969067559,35760801674
2025-10-27,-12.694191451747,-12.705849872960531,-12.681798441695042,35760801674
2025-10-28,10.583060555921769,10.570169820651895,10.59697221910546,35760801674
2025-10-29,3.8219253037985297,3.8078877946602567,3.8367233907109455,35760801674
2025-10-30,-156.81918076047629,-156.83443996588528,-156.80336880392548,35760801674
2025-10-03,-101.98326146250909,-101.9832614635292,-101.98326146146648,35760801996
2025-10-04,-213.17672112917546,-213.17672113030514,-213.17672112807637,35760801996
2025-10-05,-54.48877395686266,-54.488773957979,-54.48877395569577,35760801996
2025-10-06,-53.10035459609669,-53.10035459726961,-53.100354594751515,35760801996
2025-10-07,37.28463148030196,37.28463147911453,37.284631481566706,35760801996
2025-10-08,168.85314887040806,168.8531488689874,168.85314887166098,35760801996
2025-10-09,65.52062302239352,65.5206230211112,65.52062302388777,35760801996
2025-10-10,-31.45029983100197,-31.450299832325932,-31.450299829408856,35760801996
2025-10-11,-145.84442308956716,-145.84442309108059,-145.84442308806496,35760801996
2025-10-12,8.635755309163144,8.635755307620782,8.635755310886307,35760801996
2025-10-13,4.9226621955539045,4.922662194030176,4.92266219775018,35760801996
2025-10-14,89.44340354658527,89.44340354480927,89.44352343884285,35760801996
2025-10-15,214.5298774334868,214.52987743183695,214.53016932013514,35760801996
2025-10-16,104.25236842475945,104.25236842279887,104.25285137981815,35760801996
2025-10-17,0.03416027898259699,0.034160277170943214,0.03489581864274015,35760801996
2025-10-18,-121.74731392801239,-121.74734591363963,-121.74625470499191,35760801996
2025-10-19,25.365187873366132,25.365002633332786,25.366456024303456,35760801996
2025-10-20,14.457435207072827,14.457164654199627,14.458935722858728,35760801996
2025-10-21,92.09987496226373,92.09940072180983,92.10158033750314,35760801996
2025-10-22,210.7545265555074,210.7537876510364,210.75641558671566,35760801996
